Module_Id,Module_Name,TotalPrice,CabinetPrice,TotalInternalPrice,HardwarePrice,Internal_ID1,Internal_Name1,Internal Price1,Internal_ID2,Internal_Name2,Internal Price2,Internal_ID3,Internal_Name3,Internal Price3
14099,F2C-CS1-DC,122588.16999999997,50674.62999999998,40310.95999999999,31602.580000000005,17517,2DF2C-L-3ID1FS1HR-300H-DC,20155.479999999996,17518,2DF2C-R-3ID1FS1HR-300H-DC,20155.479999999996,,,
14100,F2C-CS2-DC,135891.85,55889.16000000002,44312.29,35690.399999999994,17948,3DF2C-M-2ID1FS3RS1HV-400D-DC,16183.730000000001,17946,3DF2C-L-2ID1FS3RS1HV-400D-DC,13873.539999999999,17947,3DF2C-R-2ID1FS3RS1HV-400D-DC,14255.020000000002
14099,F2C-CS1-DC,81849.33999999998,48324.179999999986,16627.88,16897.279999999995,17509,2DF2C-L-1ID1FS1RS1HR-DC,8313.94,17510,2DF2C-R-1ID1FS1RS1HR-DC,8313.94,,,
14100,F2C-CS2-DC,135891.85,55889.16000000002,44312.29,35690.399999999994,17946,3DF2C-L-2ID1FS3RS1HV-400D-DC,13873.539999999999,17948,3DF2C-M-2ID1FS3RS1HV-400D-DC,16183.730000000001,17947,3DF2C-R-2ID1FS3RS1HV-400D-DC,14255.020000000002
14100,F2C-CS2-DC,111729.28999999995,58700.80999999997,27657.96,25370.519999999993,17599,3DF2C-L-1ID1FS1RS1HR-DC,8313.94,17601,3DF2C-M-1ID1FS1RS1HR-DC,10659.459999999997,17600,3DF2C-R-1ID1FS1RS1HR-DC,8684.56
14099,F2C-CS1-DC,122588.16999999997,50674.62999999998,40310.95999999999,31602.580000000005,17518,2DF2C-R-3ID1FS1HR-300H-DC,20155.479999999996,17517,2DF2C-L-3ID1FS1HR-300H-DC,20155.479999999996,,,
14100,F2C-CS2-DC,184229.45,57546.990000000005,71922.68,54759.78,17766,3DF2C-M-4ID1FS2RS-450D-300H+200H+200H+200H-DC,25507.019999999997,17765,3DF2C-R-4ID1FS2RS-450D-300H+200H+200H+200H-DC,23566.589999999997,17764,3DF2C-L-4ID1FS2RS-450D-300H+200H+200H+200H-DC,22849.07
14100,F2C-CS2-DC,135891.85,55889.16000000002,44312.29,35690.399999999994,17946,3DF2C-L-2ID1FS3RS1HV-400D-DC,13873.539999999999,17947,3DF2C-R-2ID1FS3RS1HV-400D-DC,14255.020000000002,17948,3DF2C-M-2ID1FS3RS1HV-400D-DC,16183.730000000001
14100,F2C-CS2-DC,179486.87999999998,54662.439999999995,70274.18,54550.25999999999,17939,3DF2C-M-4ID1FS2RS-400D-300H+200H+200H+200H-DC,24940.42,17938,3DF2C-R-4ID1FS2RS-400D-300H+200H+200H+200H-DC,22995.979999999996,17937,3DF2C-L-4ID1FS2RS-400D-300H+200H+200H+200H-DC,22337.78
14099,F2C-CS1-DC,81849.33999999998,48324.179999999986,16627.88,16897.279999999995,17510,2DF2C-R-1ID1FS1RS1HR-DC,8313.94,17509,2DF2C-L-1ID1FS1RS1HR-DC,8313.94,,,
14100,F2C-CS2-DC,166769.69,59982.889999999985,59564.58,47222.22,17611,3DF2C-L-3ID1FS1HR-300H-DC,18963.48,17612,3DF2C-R-3ID1FS1HR-300H-DC,18963.48,17613,3DF2C-M-3ID1FS1HR-300H-DC,21637.620000000003
14100,F2C-CS2-DC,111729.28999999995,58700.80999999997,27657.96,25370.519999999997,17601,3DF2C-M-1ID1FS1RS1HR-DC,10659.459999999997,17599,3DF2C-L-1ID1FS1RS1HR-DC,8313.94,17600,3DF2C-R-1ID1FS1RS1HR-DC,8684.56
14100,F2C-CS2-DC,111729.28999999995,58700.80999999997,27657.96,25370.519999999993,17600,3DF2C-R-1ID1FS1RS1HR-DC,8684.56,17601,3DF2C-M-1ID1FS1RS1HR-DC,10659.459999999997,17599,3DF2C-L-1ID1FS1RS1HR-DC,8313.94
14100,F2C-CS2-DC,111729.28999999995,58700.80999999997,27657.96,25370.519999999997,17601,3DF2C-M-1ID1FS1RS1HR-DC,10659.459999999997,17600,3DF2C-R-1ID1FS1RS1HR-DC,8684.56,17599,3DF2C-L-1ID1FS1RS1HR-DC,8313.94
14100,F2C-CS2-DC,166769.69,59982.889999999985,59564.58,47222.22,17612,3DF2C-R-3ID1FS1HR-300H-DC,18963.48,17611,3DF2C-L-3ID1FS1HR-300H-DC,18963.48,17613,3DF2C-M-3ID1FS1HR-300H-DC,21637.620000000003
14100,F2C-CS2-DC,111729.28999999995,58700.80999999997,27657.96,25370.519999999993,17599,3DF2C-L-1ID1FS1RS1HR-DC,8313.94,17600,3DF2C-R-1ID1FS1RS1HR-DC,8684.56,17601,3DF2C-M-1ID1FS1RS1HR-DC,10659.459999999997
14100,F2C-CS2-DC,166769.68999999997,59982.889999999985,59564.58,47222.219999999994,17613,3DF2C-M-3ID1FS1HR-300H-DC,21637.620000000003,17612,3DF2C-R-3ID1FS1HR-300H-DC,18963.48,17611,3DF2C-L-3ID1FS1HR-300H-DC,18963.48
14100,F2C-CS2-DC,166769.68999999997,59982.889999999985,59564.58,47222.219999999994,17613,3DF2C-M-3ID1FS1HR-300H-DC,21637.620000000003,17612,3DF2C-R-3ID1FS1HR-300H-DC,18963.48,17611,3DF2C-L-3ID1FS1HR-300H-DC,18963.48
14100,F2C-CS2-DC,111729.28999999995,58700.80999999997,27657.96,25370.519999999993,17600,3DF2C-R-1ID1FS1RS1HR-DC,8684.56,17599,3DF2C-L-1ID1FS1RS1HR-DC,8313.94,17601,3DF2C-M-1ID1FS1RS1HR-DC,10659.459999999997
14100,F2C-CS2-DC,111729.28999999995,58700.80999999997,27657.96,25370.519999999993,17600,3DF2C-R-1ID1FS1RS1HR-DC,8684.56,17601,3DF2C-M-1ID1FS1RS1HR-DC,10659.459999999997,17599,3DF2C-L-1ID1FS1RS1HR-DC,8313.94
14099,F2C-CS1-DC,122588.16999999997,50674.62999999998,40310.95999999999,31602.580000000005,17518,2DF2C-R-3ID1FS1HR-300H-DC,20155.479999999996,17517,2DF2C-L-3ID1FS1HR-300H-DC,20155.479999999996,,,
14099,F2C-CS1-DC,122588.16999999997,50674.62999999998,40310.95999999999,31602.580000000005,17517,2DF2C-L-3ID1FS1HR-300H-DC,20155.479999999996,17518,2DF2C-R-3ID1FS1HR-300H-DC,20155.479999999996,,,
14099,F2C-CS1-DC,81849.33999999998,48324.179999999986,16627.88,16897.279999999995,17509,2DF2C-L-1ID1FS1RS1HR-DC,8313.94,17510,2DF2C-R-1ID1FS1RS1HR-DC,8313.94,,,
14099,F2C-CS1-DC,122588.16999999997,50674.62999999998,40310.95999999999,31602.580000000005,17517,2DF2C-L-3ID1FS1HR-300H-DC,20155.479999999996,17518,2DF2C-R-3ID1FS1HR-300H-DC,20155.479999999996,,,
14099,F2C-CS1-DC,81849.33999999998,48324.179999999986,16627.88,16897.279999999995,17509,2DF2C-L-1ID1FS1RS1HR-DC,8313.94,17510,2DF2C-R-1ID1FS1RS1HR-DC,8313.94,,,
14099,F2C-CS1-DC,122588.16999999997,50674.62999999998,40310.95999999999,31602.580000000005,17517,2DF2C-L-3ID1FS1HR-300H-DC,20155.479999999996,17518,2DF2C-R-3ID1FS1HR-300H-DC,20155.479999999996,,,
14099,F2C-CS1-DC,122588.16999999997,50674.62999999998,40310.95999999999,31602.580000000005,17518,2DF2C-R-3ID1FS1HR-300H-DC,20155.479999999996,17517,2DF2C-L-3ID1FS1HR-300H-DC,20155.479999999996,,,
14099,F2C-CS1-DC,81849.33999999998,48324.179999999986,16627.88,16897.279999999995,17510,2DF2C-R-1ID1FS1RS1HR-DC,8313.94,17509,2DF2C-L-1ID1FS1RS1HR-DC,8313.94,,,
14099,F2C-CS1-DC,81849.33999999998,48324.179999999986,16627.88,16897.279999999995,17509,2DF2C-L-1ID1FS1RS1HR-DC,8313.94,17510,2DF2C-R-1ID1FS1RS1HR-DC,8313.94,,,
14099,F2C-CS1-DC,122588.16999999997,50674.62999999998,40310.95999999999,31602.580000000005,17517,2DF2C-L-3ID1FS1HR-300H-DC,20155.479999999996,17518,2DF2C-R-3ID1FS1HR-300H-DC,20155.479999999996,,,
14100,F2C-CS2-DC,140284.26,58813.27000000001,45675.83,35795.159999999996,17775,3DF2C-M-2ID1FS3RS1HV-450D-DC,16644.100000000002,17773,3DF2C-L-2ID1FS3RS1HV-450D-DC,14307.59,17774,3DF2C-R-2ID1FS3RS1HV-450D-DC,14724.140000000001
14100,F2C-CS2-DC,166769.68999999997,59982.889999999985,59564.58,47222.219999999994,17613,3DF2C-M-3ID1FS1HR-300H-DC,21637.620000000003,17612,3DF2C-R-3ID1FS1HR-300H-DC,18963.48,17611,3DF2C-L-3ID1FS1HR-300H-DC,18963.48
14100,F2C-CS2-DC,111729.28999999995,58700.80999999997,27657.96,25370.519999999993,17600,3DF2C-R-1ID1FS1RS1HR-DC,8684.56,17599,3DF2C-L-1ID1FS1RS1HR-DC,8313.94,17601,3DF2C-M-1ID1FS1RS1HR-DC,10659.459999999997
14100,F2C-CS2-DC,111729.28999999995,58700.80999999997,27657.96,25370.519999999993,17599,3DF2C-L-1ID1FS1RS1HR-DC,8313.94,17601,3DF2C-M-1ID1FS1RS1HR-DC,10659.459999999997,17600,3DF2C-R-1ID1FS1RS1HR-DC,8684.56
14100,F2C-CS2-DC,140284.26,58813.27000000001,45675.83,35795.159999999996,17775,3DF2C-M-2ID1FS3RS1HV-450D-DC,16644.100000000002,17773,3DF2C-L-2ID1FS3RS1HV-450D-DC,14307.59,17774,3DF2C-R-2ID1FS3RS1HV-450D-DC,14724.140000000001
14100,F2C-CS2-DC,184229.45,57546.990000000005,71922.68,54759.78,17765,3DF2C-R-4ID1FS2RS-450D-300H+200H+200H+200H-DC,23566.589999999997,17766,3DF2C-M-4ID1FS2RS-450D-300H+200H+200H+200H-DC,25507.019999999997,17764,3DF2C-L-4ID1FS2RS-450D-300H+200H+200H+200H-DC,22849.07
14100,F2C-CS2-DC,184229.45,57546.990000000005,71922.68,54759.78,17764,3DF2C-L-4ID1FS2RS-450D-300H+200H+200H+200H-DC,22849.07,17765,3DF2C-R-4ID1FS2RS-450D-300H+200H+200H+200H-DC,23566.589999999997,17766,3DF2C-M-4ID1FS2RS-450D-300H+200H+200H+200H-DC,25507.019999999997
14100,F2C-CS2-DC,111729.28999999995,58700.80999999997,27657.96,25370.519999999997,17601,3DF2C-M-1ID1FS1RS1HR-DC,10659.459999999997,17600,3DF2C-R-1ID1FS1RS1HR-DC,8684.56,17599,3DF2C-L-1ID1FS1RS1HR-DC,8313.94
14100,F2C-CS2-DC,166769.68999999997,59982.889999999985,59564.58,47222.219999999994,17613,3DF2C-M-3ID1FS1HR-300H-DC,21637.620000000003,17611,3DF2C-L-3ID1FS1HR-300H-DC,18963.48,17612,3DF2C-R-3ID1FS1HR-300H-DC,18963.48
14100,F2C-CS2-DC,166769.69,59982.889999999985,59564.58,47222.22,17611,3DF2C-L-3ID1FS1HR-300H-DC,18963.48,17612,3DF2C-R-3ID1FS1HR-300H-DC,18963.48,17613,3DF2C-M-3ID1FS1HR-300H-DC,21637.620000000003
13754,HW-3S-Right-S-DC,78017.91,32040.630000000005,10623.62,35353.659999999996,17307,HW2FS2HR-Right-3S-DC,1449.42,17167,HW1ID2FS1RS1HR-Left-3S-DC,9174.2,,,
13754,HW-3S-Right-S-DC,87604.01999999999,36436.95,10294.1,40872.96999999999,17203,HW1ID2FS1HR-Left-3S-400QD-DC,8706.17,17308,HW1FS1RS1HR-Right-3S-DC,1587.93,,,
13754,HW-3S-Right-S-DC,77511.81,31770.260000000002,10405.35,35336.2,17307,HW2FS2HR-Right-3S-DC,1422.22,17215,HW1ID2FS1RS1HR-Left-3S-400-DC,8983.130000000001,,,
13754,HW-3S-Right-S-DC,78017.91,32040.630000000005,10623.62,35353.659999999996,17167,HW1ID2FS1RS1HR-Left-3S-DC,9174.2,17307,HW2FS2HR-Right-3S-DC,1449.42,,,
13754,HW-3S-Right-S-DC,73775.96999999999,30488.64,10425.31,32862.01999999999,17142,HW1ID1FS1RS1HR-Left-3S-DC,9027.64,17308,HW1FS1RS1HR-Right-3S-DC,1397.67,,,
13754,HW-3S-Right-S-DC,73775.96999999999,30488.64,10425.31,32862.01999999999,17142,HW1ID1FS1RS1HR-Left-3S-DC,9027.64,17308,HW1FS1RS1HR-Right-3S-DC,1397.67,,,
13754,HW-3S-Right-S-DC,72321.09,30230.13,9246.4,32844.55999999999,17308,HW1FS1RS1HR-Right-3S-DC,1370.5,17191,HW1ID1FS1RS1HR-Left-3S-400-DC,7875.9,,,
13754,HW-3S-Right-S-DC,109411.53999999998,38334.119999999995,20532.99,50544.429999999986,17227,HW1ID1WTR3FS1HR-Left-3S-400QD-DC,18878.510000000002,17307,HW2FS2HR-Right-3S-DC,1654.48,,,
13754,HW-3S-Right-S-DC,78017.91,32040.630000000005,10623.62,35353.659999999996,17307,HW2FS2HR-Right-3S-DC,1449.42,17167,HW1ID2FS1RS1HR-Left-3S-DC,9174.2,,,
13754,HW-3S-Right-S-DC,73153.14,36719.18,2885.55,33548.409999999996,17308,HW1FS1RS1HR-Right-3S-DC,1623.01,17147,HW1FS2HR-Left-3S-DC,1262.54,,,
14100,F2C-CS2-DC,184229.45,57546.990000000005,71922.68,54759.78,17766,3DF2C-M-4ID1FS2RS-450D-300H+200H+200H+200H-DC,25507.019999999997,17765,3DF2C-R-4ID1FS2RS-450D-300H+200H+200H+200H-DC,23566.589999999997,17764,3DF2C-L-4ID1FS2RS-450D-300H+200H+200H+200H-DC,22849.07
14100,F2C-CS2-DC,179486.88,54662.439999999995,70274.18,54550.259999999995,17938,3DF2C-R-4ID1FS2RS-400D-300H+200H+200H+200H-DC,22995.979999999996,17939,3DF2C-M-4ID1FS2RS-400D-300H+200H+200H+200H-DC,24940.42,17937,3DF2C-L-4ID1FS2RS-400D-300H+200H+200H+200H-DC,22337.78
14100,F2C-CS2-DC,179486.88,54662.439999999995,70274.18,54550.259999999995,17938,3DF2C-R-4ID1FS2RS-400D-300H+200H+200H+200H-DC,22995.979999999996,17939,3DF2C-M-4ID1FS2RS-400D-300H+200H+200H+200H-DC,24940.42,17937,3DF2C-L-4ID1FS2RS-400D-300H+200H+200H+200H-DC,22337.78
14100,F2C-CS2-DC,140284.26,58813.27000000001,45675.83,35795.159999999996,17774,3DF2C-R-2ID1FS3RS1HV-450D-DC,14724.140000000001,17775,3DF2C-M-2ID1FS3RS1HV-450D-DC,16644.100000000002,17773,3DF2C-L-2ID1FS3RS1HV-450D-DC,14307.59
14100,F2C-CS2-DC,135891.85,55889.16000000002,44312.29,35690.399999999994,17948,3DF2C-M-2ID1FS3RS1HV-400D-DC,16183.730000000001,17946,3DF2C-L-2ID1FS3RS1HV-400D-DC,13873.539999999999,17947,3DF2C-R-2ID1FS3RS1HV-400D-DC,14255.020000000002
14100,F2C-CS2-DC,179486.87999999998,54662.439999999995,70274.18,54550.25999999999,17939,3DF2C-M-4ID1FS2RS-400D-300H+200H+200H+200H-DC,24940.42,17938,3DF2C-R-4ID1FS2RS-400D-300H+200H+200H+200H-DC,22995.979999999996,17937,3DF2C-L-4ID1FS2RS-400D-300H+200H+200H+200H-DC,22337.78
14100,F2C-CS2-DC,135891.85,55889.16000000002,44312.29,35690.399999999994,17948,3DF2C-M-2ID1FS3RS1HV-400D-DC,16183.730000000001,17947,3DF2C-R-2ID1FS3RS1HV-400D-DC,14255.020000000002,17946,3DF2C-L-2ID1FS3RS1HV-400D-DC,13873.539999999999
14100,F2C-CS2-DC,179486.88,54662.439999999995,70274.18,54550.259999999995,17937,3DF2C-L-4ID1FS2RS-400D-300H+200H+200H+200H-DC,22337.78,17938,3DF2C-R-4ID1FS2RS-400D-300H+200H+200H+200H-DC,22995.979999999996,17939,3DF2C-M-4ID1FS2RS-400D-300H+200H+200H+200H-DC,24940.42
14100,F2C-CS2-DC,140284.26,58813.27000000001,45675.83,35795.159999999996,17774,3DF2C-R-2ID1FS3RS1HV-450D-DC,14724.140000000001,17775,3DF2C-M-2ID1FS3RS1HV-450D-DC,16644.100000000002,17773,3DF2C-L-2ID1FS3RS1HV-450D-DC,14307.59
14100,F2C-CS2-DC,135891.85,55889.16000000002,44312.29,35690.399999999994,17948,3DF2C-M-2ID1FS3RS1HV-400D-DC,16183.730000000001,17947,3DF2C-R-2ID1FS3RS1HV-400D-DC,14255.020000000002,17946,3DF2C-L-2ID1FS3RS1HV-400D-DC,13873.539999999999
13754,HW-3S-Right-S-DC,73775.96999999999,30488.64,10425.31,32862.01999999999,17308,HW1FS1RS1HR-Right-3S-DC,1397.67,17142,HW1ID1FS1RS1HR-Left-3S-DC,9027.64,,,
