Module_Id,Module_Name,TotalPrice,CabinetPrice,TotalInternalPrice,HardwarePrice,Internal_ID1,Internal_Name1,Internal Price1
13737,HW-2S-S-DC,63440.83,55181.67,0.0,8259.160000000002,,,
13737,HW-2S-S-DC,63440.83,55181.67,0.0,8259.160000000002,,,
13737,HW-2S-S-DC,63440.83,55181.67,0.0,8259.160000000002,,,
13737,HW-2S-S-DC,63440.83,55181.67,0.0,8259.160000000002,,,
13737,HW-2S-S-DC,63440.83,55181.67,0.0,8259.160000000002,,,
13806,VS4-HW1HV-2S-S-DC,68179.24,59868.18,0.0,8311.060000000001,,,
13806,VS4-HW1HV-2S-S-DC,68615.41,59868.18,0.0,8747.230000000001,,,
13754,HW-3S-Right-S-DC,94810.44,82853.72,0.0,11956.720000000001,,,
13872,HW4S-DC,116936.88000000002,101271.92000000001,0.0,15664.960000000001,,,
13872,HW4S-DC,116936.88000000002,101271.92000000001,0.0,15664.960000000001,,,
13872,HW4S-DC,116936.88000000002,101271.92000000001,0.0,15664.960000000001,,,
13754,HW-3S-Right-S-DC,118715.04999999999,106758.32999999999,0.0,11956.720000000001,,,
13754,HW-3S-Right-S-DC,94810.44,82853.72,0.0,11956.720000000001,,,
13754,HW-3S-Right-S-DC,99595.29000000001,87638.57,0.0,11956.720000000001,,,
13872,HW4S-DC,116936.88000000002,101271.92000000001,0.0,15664.960000000001,,,
13754,HW-3S-Right-S-DC,94810.44,82853.72,0.0,11956.720000000001,,,
14021,OLSW-2DR-LSE-DC,126794.76000000001,91549.36,0.0,35245.4,,,
14022,OLSW-3DR-DC,166173.28999999998,114824.39,0.0,51348.899999999994,,,
14022,OLSW-3DR-DC,166173.28999999998,114824.39,0.0,51348.899999999994,,,
14021,OLSW-2DR-LSE-DC,118842.0,83596.6,0.0,35245.4,,,
13872,HW4S-DC,122706.74000000003,107041.78000000003,0.0,15664.960000000001,,,
13872,HW4S-DC,116936.88000000002,101271.92000000001,0.0,15664.960000000001,,,
13872,HW4S-DC,116936.88000000002,101271.92000000001,0.0,15664.960000000001,,,
13872,HW4S-DC,122706.74000000003,107041.78000000003,0.0,15664.960000000001,,,
14021,OLSW-2DR-LSE-DC,126794.76000000001,91549.36,0.0,35245.4,,,
14021,OLSW-2DR-LSE-DC,126794.76000000001,91549.36,0.0,35245.4,,,
14022,OLSW-3DR-DC,175790.85,124441.95000000001,0.0,51348.899999999994,,,
14022,OLSW-3DR-DC,166173.28999999998,114824.39,0.0,51348.899999999994,,,
14022,OLSW-3DR-DC,175790.85,124441.95000000001,0.0,51348.899999999994,,,
14100,F2C-CS2-DC,106192.74,106192.74,0.0,0.0,,,
14099,F2C-CS1-DC,126860.66,87569.24,20048.26,19243.160000000003,17589,2DF2C-L-2ID1WTR2FS1HR-QD-DC,20048.26
14099,F2C-CS1-DC,87569.24,87569.24,0.0,0.0,,,
14099,F2C-CS1-DC,87569.24,87569.24,0.0,0.0,,,
14100,F2C-CS2-DC,106192.74,106192.74,0.0,0.0,,,
14022,OLSW-3DR-DC,175790.85,124441.95000000001,0.0,51348.899999999994,,,
14022,OLSW-3DR-DC,175790.85,124441.95000000001,0.0,51348.899999999994,,,
13803,VS3-HW1FV-2S-S-DC,82479.53000000001,73649.80000000002,0.0,8829.730000000001,,,
14022,OLSW-3DR-DC,178778.13,127429.23,0.0,51348.899999999994,,,
13804,VS1-HW-1S-S-DC,46217.09000000001,41950.93000000001,0.0,4266.16,,,
13803,VS3-HW1FV-2S-S-DC,82479.53000000001,73649.80000000002,0.0,8829.730000000001,,,
13805,VS2-HW-2S-S-DC,63228.11,54307.729999999996,0.0,8920.380000000001,,,
13803,VS3-HW1FV-2S-S-DC,81960.86000000002,73649.80000000002,0.0,8311.060000000001,,,
13806,VS4-HW1HV-2S-S-DC,68857.96,59868.18,0.0,8989.78,,,
13806,VS4-HW1HV-2S-S-DC,68615.41,59868.18,0.0,8747.230000000001,,,
13754,HW-3S-Right-S-DC,94810.44,82853.72,0.0,11956.720000000001,,,
